"LotFrontage","MasVnrArea","BsmtUnfSF","LowQualFinSF","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","Age","SinceReMod","LogSalePrice","LogLotArea","BsmtBath","bath","ExtraRms","TotalBsmtFinsh","X2ndFlr"
73,442,82,0,1146,3,1,1,2,438,160,22,0,0,0,0,0,4,4,12.1415341243926,9.16847616787748,1,2,2,786,"0"
75,202,901,0,2031,3,1,1,2,541,192,84,0,0,0,0,0,10,9,12.3126823805884,9.34171945003256,0,2.5,4,252,"1"
80,0,270,0,1144,3,1,1,1,264,165,0,0,0,0,0,400,48,26,11.7860013850326,9.21034037197618,1,1,2,594,"0"
60,0,490,0,1768,2,1,2,2,320,0,341,0,0,0,0,0,92,36,12.0015054797889,9.28730141311231,0,1.5,3,390,"1"
60,0,0,0,1040,2,2,0,2,400,0,0,0,0,0,0,0,56,56,11.4457167152768,9.05298456119998,0,2,2,0,"0"
72,0,893,0,1801,3,1,1,3,800,0,116,0,0,0,0,0,1,1,12.3879774488278,9.25560050338105,0,2.5,4,0,"1"
60,0,0,0,1200,3,1,0,0,0,120,0,0,0,0,0,0,22,21,12.0951410848229,9.28730141311231,3,3,1,1200,"0"
65,0,864,0,1728,3,1,0,2,572,187,56,0,0,0,0,0,5,5,12.1547793511426,9.13916655252166,0,2.5,3,0,"1"
60,0,264,0,1432,2,1,0,2,360,270,0,112,0,0,0,0,97,5,11.7905572015685,9.16951837745593,0,2,4,0,"1"
65,0,80,0,912,3,1,0,1,288,168,0,0,0,0,0,0,47,12,11.8635823365834,8.81996090128606,1.5,1,1,832,"0"
65,108,1349,0,1349,3,1,0,2,539,120,55,0,0,0,0,0,7,6,12.0951410848229,9.04192172035122,0,2,2,0,"0"
70,0,76,0,1464,3,1,1,2,480,302,0,0,0,100,0,0,46,10,12.0725412529057,9.46389672969859,0.5,2,2,444,"0"
41,0,604,0,1337,2,1,1,2,462,96,0,70,168,0,0,0,15,15,12.1007121298723,8.59322787769223,1,2,2,733,"0"
65,0,1240,0,2640,4,1,1,4,864,181,0,386,0,0,0,0,129,6,12.4911726372789,9.36734412078585,0,1.5,3,0,"1"
59,338,801,0,1720,3,1,1,2,527,240,56,154,0,0,0,0,14,14,12.4699741893166,9.2679486845965,1,2,3,919,"0"
50,0,0,0,1529,4,1,0,1,240,92,0,185,0,0,0,0,64,59,11.4927227576527,9.03658204584272,0,2,4,0,"1"
55,0,576,0,1140,3,1,0,0,0,0,160,0,0,0,0,0,100,6,11.4772982873271,9.0825070004663,0,1,3,0,"1"
79,0,279,0,1494,3,1,0,2,576,168,27,0,0,0,0,0,9,9,12.2876526325226,9.13086417047439,1,2,2,1200,"0"
80,178,1030,0,2098,3,1,1,3,878,192,52,0,0,0,0,0,1,1,12.5263429075751,9.2340568985935,0,2.5,4,0,"1"
61,0,115,0,1026,3,1,0,2,440,171,48,0,0,0,0,0,40,4,11.9576112862317,8.97840831462889,1,1,1,911,"0"
34,894,348,0,1471,3,1,0,2,440,0,24,0,0,0,0,0,10,10,12.0581525154536,8.0802374162167,0,2.5,2,381,"1"
68,0,846,0,1768,3,1,0,2,578,144,105,0,0,0,0,0,2,2,12.2643415536542,9.28442691532888,0,2.5,3,20,"1"
24,360,195,0,1501,3,1,0,2,440,0,0,0,0,0,0,0,9,9,12.0973732286068,7.73193072194849,0,2.5,2,549,"1"
65,513,1198,0,2531,4,1,1,3,752,222,98,0,0,0,0,0,12,12,12.5776362019627,9.41385248134116,0,2.5,4,120,"1"
70,0,252,0,864,2,1,0,1,300,0,0,0,0,0,0,450,50,50,11.7558716435806,9.11602969250494,0,1,2,612,"0"
60,0,740,0,1301,2,1,0,2,440,0,0,0,0,0,0,0,85,59,11.5129254649702,8.8408696240914,0,1,2,405,"0"
72,0,732,0,1547,3,1,0,2,614,169,45,0,0,0,0,0,1,1,12.2793231072698,9.0641578617981,0,2.5,3,24,"1"
82,673,89,0,2365,3,1,1,3,856,0,128,0,0,180,0,0,10,10,12.7278382093345,9.1516513756275,1,2.5,4,1163,"1"
30,0,0,0,1494,2,1,1,2,481,0,30,0,0,216,0,0,11,10,12.5061772379805,9.1641917159502,1,1.5,3,1494,"0"
75,284,1498,0,1506,2,1,1,2,592,0,174,0,0,0,0,0,0,0,12.4842042571701,9.58788600008621,0,2,3,0,"0"
80,42,586,0,1714,3,1,1,2,496,228,66,156,0,0,0,500,22,22,12.1884177102915,9.25157827999243,0,2.5,3,394,"1"
75,0,323,0,1750,4,1,0,1,423,245,0,156,0,0,0,1300,68,23,11.982929094216,9.43412371857773,1,2,2,660,"1"
70,0,1836,0,1836,3,1,1,2,484,120,33,0,0,0,0,0,2,1,12.2869011981928,9.11602969250494,0,2,4,24,"0"
47,603,234,0,3279,4,1,1,3,841,503,36,0,0,210,0,0,7,7,13.1956138391439,10.8875116964444,1,3.5,7,1416,"1"
67,0,0,0,1220,2,1,0,2,396,0,0,0,0,0,0,0,55,55,11.5327280922664,9.09121894106832,0,1,3,836,"0"
94,0,480,0,1117,3,1,1,2,672,144,0,0,0,0,0,0,34,34,11.580584113444,8.96431194812451,1,1,2,549,"0"
70,1,456,0,912,2,1,0,1,275,0,0,0,0,0,0,0,49,49,11.6483301019764,9.22522898446993,0,1,2,456,"0"
110,375,1935,0,1973,3,1,1,3,895,315,45,0,0,0,0,0,1,1,12.8866410438833,9.56282655529346,0,2,5,0,"0"
32,320,338,0,1204,2,1,0,2,412,0,247,0,0,0,0,0,11,11,11.9953516142145,8.41183267575841,1,2,2,866,"0"
86,240,1594,0,1614,3,1,0,3,865,144,59,0,0,0,0,0,1,0,12.3081778684673,9.32456151606621,0,2,3,20,"0"
100,0,102,0,894,3,1,1,2,440,241,0,0,0,0,0,0,32,32,11.8670972786908,9.4992716638284,1,1,1,762,"0"
60,320,0,0,2020,4,2,2,2,630,0,0,0,0,0,0,0,30,30,11.8775685785581,9.03598698483141,0,2,4,0,"0"
78,90,0,0,1004,2,1,0,2,504,0,0,0,0,0,0,0,29,29,11.8130300574206,9.26198360512802,1,1,1,975,"0"
63,38,1237,0,1253,3,1,1,2,402,220,21,0,0,0,0,0,12,11,12.0782392740203,8.97144846369383,0,2,2,0,"0"
65,0,374,0,1603,3,1,0,2,484,0,124,0,0,0,0,0,14,14,12.0776709307256,8.87528712810838,0,2.5,3,387,"1"
67,0,1413,0,1430,3,1,0,2,605,0,33,0,0,0,0,0,8,7,12.1393985122622,9.69799971771033,0,2,2,0,"0"
35,0,742,0,1484,3,1,1,0,0,0,291,134,0,0,0,0,94,7,11.7597855429018,8.74830491237962,0,2,5,0,"1"
60,0,0,0,1652,4,1,0,1,416,0,0,196,0,0,0,1200,95,60,11.8422292121128,9.28730141311231,1,2,2,686,"1"
76,0,300,0,2084,4,1,0,2,618,0,45,0,0,0,0,0,6,6,12.3587937325478,9.22444049635496,1,2.5,3,656,"1"
50,0,901,0,901,2,1,0,1,281,0,0,0,0,0,0,0,54,8,11.5889601512462,8.69951474821019,0,1,1,0,"0"
43,11,1129,0,1145,2,1,1,2,397,100,16,0,0,0,0,0,4,3,11.9841783136164,8.06526520889773,0,2,2,16,"0"
92,0,255,0,2013,3,1,1,2,455,180,130,0,0,0,0,0,11,10,12.5053991575767,9.20230820027892,1,2.5,4,862,"1"
76,140,1496,0,1496,3,1,0,2,474,168,130,0,0,0,0,0,0,0,12.3238556811866,9.12238309321704,0,2,3,0,"0"
70,130,650,0,1564,3,1,1,2,476,0,50,0,0,204,0,0,30,29,12.0494188354848,9.03598698483141,0,2.5,3,0,"1"
71,148,660,0,1285,3,1,1,2,528,138,0,0,0,0,0,0,30,30,11.8740903141818,9.01152351265303,0,1.5,3,0,"0"
57,0,203,0,773,2,1,0,1,240,0,0,0,0,0,0,0,55,55,11.6082356447746,8.9459841248279,0,1,1,570,"0"
104,860,1926,0,3140,4,1,2,3,820,144,78,0,0,0,0,0,1,0,13.0919041699196,9.5117774096603,0,3.5,6,0,"1"
60,252,162,0,1768,3,1,2,1,240,0,0,264,0,0,0,0,70,57,12.0725412529057,8.88183630500415,1,1.5,3,569,"1"
79,0,154,0,1688,4,1,0,2,603,403,114,185,0,0,0,400,11,11,12.2060726455302,9.45704418769941,1,2.5,3,462,"1"
40,0,999,0,1196,2,1,0,2,440,0,0,0,0,0,0,0,91,17,11.6073261403917,8.47637119689598,1,1,2,197,"0"
63,0,80,0,1456,3,1,1,2,410,36,18,0,0,0,0,0,3,3,12.1495022940418,9.01176747459618,1,2.5,3,648,"1"
107,424,1734,0,2822,4,1,1,3,1020,52,170,0,0,192,0,0,1,0,13.2758275359155,9.53899642739739,0,3.5,7,0,"1"
75,0,124,0,1128,2,1,0,1,286,0,0,0,0,0,0,0,52,52,11.6784399034478,9.10497985631836,0,1,2,812,"0"
91,256,1417,0,1428,3,1,0,2,554,0,60,0,0,0,0,0,0,0,12.3356964133237,9.41523848294904,0,2,2,0,"0"
75,0,100,0,980,3,1,0,1,384,68,0,0,0,0,0,0,39,39,11.8167269193019,9.18502256399189,0,2,2,880,"0"
144,0,15,0,1576,3,1,1,2,528,0,312,0,0,0,0,0,86,5,12.3171666930358,9.97039825781875,2,1.5,2,1309,"1"
85,1047,380,0,1086,3,1,1,2,484,0,0,0,0,0,0,0,40,40,11.9826165453777,9.503009985939,1,1,2,644,"0"
90,0,849,0,2138,2,3,0,2,360,40,156,0,0,0,0,0,111,44,11.5711943730942,8.99961934066053,0,2,6,0,"1"
78,99,0,0,1309,3,1,1,2,484,265,0,0,0,0,648,0,32,7,12.106252310248,9.22424327714517,1,1.5,1,1040,"0"
66,0,540,0,1044,2,1,0,2,504,0,0,0,0,0,0,54,58,58,10.9329819619041,9.0724566646128,0,1,1,0,"0"
75,243,834,0,1442,4,1,0,1,301,0,0,275,0,0,0,500,49,49,11.9697172002437,9.18502256399189,0,1.5,2,608,"0"
45,0,686,0,1250,3,1,0,1,280,207,0,96,0,0,0,0,88,56,11.6613454700885,9.0177260256968,0.5,1.5,3,0,"1"
48,442,1649,0,1661,3,1,0,2,598,0,34,0,0,0,0,0,12,12,12.3234111379474,9.40401391710636,0,2,2,0,"0"
80,80,506,0,1052,3,1,0,2,440,0,0,0,0,0,0,0,39,39,11.9511803959014,9.0843235313927,1,1,2,504,"0"
44,128,625,0,1358,2,1,1,2,484,192,35,0,0,0,0,0,1,0,12.3194013308372,8.75951172211649,1,2,3,733,"0"
72,0,798,0,1640,3,1,0,2,595,0,45,0,0,0,0,0,5,5,12.1172414318236,8.88544091170758,0,2.5,2,0,"1"
60,0,936,0,936,2,1,0,2,576,0,32,112,0,0,0,0,56,56,11.4403547721354,8.69951474821019,0,1,1,0,"0"
60,0,778,0,1489,3,1,1,1,240,335,0,0,0,0,0,0,69,59,11.8458198802436,9.20029003612268,0,2,3,0,"1"
81,0,1489,0,1489,3,1,1,2,776,0,140,0,0,0,0,0,0,0,12.3570755190667,9.32509660927437,0,2,3,0,"0"
114,816,442,0,2084,2,1,1,3,1220,188,45,0,0,0,0,0,1,0,12.8609986132699,9.60258514191349,1,2,4,1636,"0"
50,0,0,0,784,2,1,0,0,0,0,0,116,0,0,0,0,84,58,11.6036798282387,8.72095002893026,1,1,2,784,"0"
65,0,1434,0,1434,3,1,1,2,527,290,39,0,0,0,0,0,8,8,12.1495022940418,9.05122740031911,0,2,2,20,"0"
24,0,600,80,1223,2,1,0,2,480,0,166,0,0,0,0,0,1,1,11.9009052587374,7.84149292446001,0,2.5,1,0,"1"
80,387,352,0,1392,3,1,2,2,458,0,0,0,0,192,0,0,51,51,12.0197430673387,9.38429367909962,1,1.5,2,1040,"0"
30,0,600,80,1200,2,1,0,2,480,0,166,0,0,0,0,0,1,1,11.9250351157971,8.06463647577422,0,2.5,1,0,"1"
44,223,458,0,1829,3,1,1,2,613,192,39,0,0,0,0,0,7,7,12.3758154201173,9.16408698745872,1,2.5,3,483,"1"
100,180,975,0,1516,3,1,0,2,472,0,0,0,0,152,0,0,45,45,12.0257490913989,9.21074029199751,0,1.5,2,541,"0"
75,136,572,0,1144,3,1,0,2,456,0,0,0,0,0,0,0,47,47,11.8490404949436,8.97144846369383,1,1,2,572,"0"
60,0,625,0,1067,2,1,0,2,436,290,0,0,0,0,0,0,60,15,11.7597855429018,9.16951837745593,0,2,1,442,"0"
90,0,1221,0,1559,2,1,0,2,812,0,116,230,0,0,0,0,59,34,11.9414558460094,8.99961934066053,1,1,2,338,"0"
21,158,153,0,987,2,1,0,1,264,0,0,0,0,0,0,0,35,35,11.5129254649702,7.4265490723973,1,1.5,2,330,"1"
75,0,1099,0,1099,3,1,0,1,352,278,0,0,0,0,0,0,13,2,11.8775685785581,9.1616751999949,0,1.5,2,0,"0"
70,0,416,0,1200,3,1,0,1,240,0,0,0,0,0,0,0,62,13,11.7791285057449,9.37305428246393,0,1,2,352,"1"
60,0,650,0,1539,3,1,1,2,686,70,78,68,0,0,0,0,104,6,11.9671807372478,9.25339986143663,0,2,4,0,"1"
82,183,276,0,1165,3,1,0,2,490,0,129,0,0,0,0,0,42,42,12.0719696610067,9.10719961305667,1,1.5,2,851,"0"
80,0,1800,0,1800,6,2,0,0,0,0,0,0,0,0,0,0,46,46,11.8565151693603,8.98719682066197,0,2,2,0,"0"
100,0,876,0,1416,4,1,1,3,720,418,0,194,0,0,0,0,93,58,11.944058319827,9.44659756243577,0,1.5,2,0,"1"
75,137,227,0,1775,3,1,1,2,425,234,72,192,0,0,0,0,16,16,12.2690474446916,9.13959596745043,1,2.5,3,513,"1"
36,0,404,0,864,3,1,1,1,338,0,0,0,0,0,0,0,37,37,11.8018567568224,9.65007807402644,1,1,1,460,"0"
75,0,907,0,2358,5,1,1,2,360,486,40,0,0,175,0,0,100,11,12.3883942023241,10.7276629955025,0,3,4,0,"1"
80,360,528,0,1855,3,1,1,2,512,113,100,0,0,0,0,0,31,13,12.1388638958367,9.16951837745593,0,2.5,3,0,"1"
36,170,189,0,848,1,1,0,2,420,140,0,0,0,0,0,0,4,4,11.7867621306,8.39728289474368,1,1,1,659,"0"
53,0,554,0,1646,4,1,2,1,240,0,0,0,0,126,0,0,66,57,12.0076217068063,8.87178596915065,0,2,2,364,"1"
102,0,372,0,1779,3,1,1,2,454,0,418,0,0,312,0,0,51,32,12.0435537160324,9.79367268652892,1,1.5,2,1391,"0"
65,0,702,0,1481,3,1,1,2,343,0,36,0,0,0,0,0,15,14,12.0668105781967,9.00270100719794,0,2.5,2,0,"1"
80,189,1090,0,1370,3,1,1,2,479,0,0,0,0,0,0,0,33,33,11.9316357998284,9.24956108512946,0,2,2,0,"0"
55,0,912,0,1426,3,1,1,1,216,0,240,0,0,0,0,0,89,9,12.1545161586158,8.94141462800684,0,1.5,3,0,"1"
75,0,198,0,1039,3,1,0,2,504,0,0,0,0,0,0,0,45,45,11.7867621306,9.36091323045556,1,1.5,2,841,"0"
81,0,702,0,1097,3,1,0,2,480,0,0,0,0,0,0,0,26,25,11.9316357998284,9.17699039229463,0,2,2,338,"0"
70,0,0,0,1148,3,1,0,1,672,0,0,0,0,0,0,0,50,50,11.7943379244084,8.97853441008332,1,1,2,1148,"0"
72,0,1372,0,1372,3,1,0,2,529,0,140,0,0,0,0,0,1,0,12.4315335097995,9.0641578617981,0,2,2,0,"0"
67,274,1638,0,1646,3,1,1,3,870,192,80,0,0,0,0,0,1,0,12.4248064883557,9.27387839278017,0,2,2,0,"0"
85,0,108,0,1120,3,1,0,2,544,168,0,0,0,0,0,400,46,46,11.7675676833438,8.84937050375457,1,1.5,1,932,"0"
80,246,300,0,1949,3,1,1,2,574,156,90,0,0,0,0,0,17,16,12.3715870840077,9.20412107216227,1,2.5,4,750,"1"
60,0,894,0,894,2,1,0,1,308,0,0,0,0,0,0,0,47,47,11.6036798282387,8.79482492801452,0,1,2,0,"0"
70,116,299,0,1682,3,1,0,2,523,0,77,0,0,0,0,0,12,12,12.2085695257288,9.07680897935166,0,2.5,3,505,"1"
74,0,105,0,910,3,1,0,2,414,196,0,150,0,0,0,0,55,12,11.6613454700885,9.09290727508409,0,1,1,0,"0"
60,0,457,232,1268,3,1,1,1,288,0,28,0,0,0,0,0,60,59,11.7981044072039,9.40459049963541,0,1,2,375,"0"
52,0,676,0,1131,3,1,0,1,200,26,0,0,0,0,0,0,68,59,11.1049572266439,8.65172408437384,0,1.5,1,0,"1"
75,0,1120,0,2610,4,1,1,2,550,208,364,0,0,0,0,0,0,0,12.623061104073,9.10497985631836,0,2.5,6,64,"1"
94,0,431,0,1040,3,1,0,2,648,0,0,0,0,0,0,0,44,44,11.7924493497205,10.1380061618718,1,1,1,633,"0"
74,216,292,0,2224,4,1,1,3,738,184,0,0,0,0,0,0,5,4,12.7656884334656,9.08636319215647,1,2.5,5,1170,"1"
88,0,210,0,1155,3,1,0,2,576,192,0,0,0,0,0,400,49,15,11.9049675527463,9.37432822208163,1,1,2,899,"0"
60,0,110,0,1090,2,1,0,2,450,0,49,0,0,0,0,0,2,1,11.9640010843304,8.85708813531495,1,1.5,2,980,"0"
44,117,254,0,1717,3,1,1,2,400,168,36,0,0,0,0,0,17,16,12.1415341243926,9.52937575208596,0,2.5,3,902,"1"
60,0,795,481,2230,5,1,0,1,440,0,188,0,0,0,0,0,94,56,11.6826682395573,8.73294952429643,1,1,4,0,"1"
65,60,460,0,892,3,1,0,1,288,0,0,0,0,0,0,0,42,42,11.5129254649702,8.87486763568805,0,1,1,432,"0"
50,60,460,0,1709,2,1,1,2,506,97,65,0,0,0,0,0,9,8,12.7035090321771,8.54071438645758,1,2,2,1238,"0"
70,122,1098,0,1712,4,2,0,2,588,272,54,0,0,0,0,0,47,1,11.8844890214027,9.03515330408283,0,2,2,528,"0"
59,0,816,0,1393,3,1,0,1,300,121,0,0,0,265,0,0,53,53,11.8167269193019,9.70905292785837,0,1.5,4,0,"1"
95,0,1043,0,2217,4,1,1,2,621,81,207,0,0,224,0,0,37,37,12.498742259493,9.6718707040173,1,2,3,1174,"0"
128,90,481,0,1505,2,1,1,2,505,0,0,0,162,0,0,0,56,56,11.9150516718129,9.40590715552016,1,1,3,1024,"0"
60,0,672,0,924,3,1,1,2,576,0,0,0,0,0,0,2000,58,1,11.7191262955541,8.99516499031115,0,1,2,0,"1"
70,92,192,0,1683,3,1,1,2,440,243,0,0,0,0,0,0,31,31,12.0581525154536,9.32223946447359,0,2.5,3,726,"1"
70,0,396,0,1068,3,1,0,1,264,192,0,0,0,0,0,0,43,3,11.9479493753199,9.03765226415047,0.5,1,2,663,"0"
64,0,0,0,1535,4,2,0,2,400,0,0,0,0,0,0,0,30,30,11.6856847822605,8.85623355614316,0,2,2,0,"0"
71,415,380,0,1796,4,1,1,2,483,0,50,0,0,0,0,0,45,45,11.8493977015914,8.86163359768663,1,1.5,3,400,"1"
50,0,666,0,951,2,1,0,1,327,0,28,0,0,0,0,0,70,56,11.5759002641316,9.07852179735533,0,1,3,285,"0"
64,0,0,0,2240,6,2,0,2,528,154,0,0,0,0,0,0,30,30,11.8702711838891,8.85623355614316,0,2,4,0,"1"
100,760,142,0,2364,2,1,2,3,820,0,67,0,0,0,0,0,1,0,13.3239269468631,9.4664543749603,1,2.5,8,2188,"0"
65,0,447,0,1236,3,1,1,1,288,0,0,0,0,0,0,0,45,12,11.8130300574206,8.85266492770387,0,1,2,465,"0"
64,0,132,0,1306,2,1,0,1,756,0,0,0,0,0,0,0,52,9,11.9381932003746,9.0724566646128,1,1,2,860,"0"
63,0,783,0,1509,3,1,1,2,393,0,75,0,0,0,0,0,3,3,12.1007121298723,8.97144846369383,0,2.5,4,0,"1"
50,27,1670,0,1670,3,1,1,3,690,144,60,0,0,0,0,0,0,0,12.3883942023241,9.60636102125635,0,2,3,0,"0"
80,110,412,0,1063,3,1,0,1,280,0,0,164,0,0,0,0,56,56,11.7597855429018,9.20230820027892,1,1,2,644,"0"
116,208,1560,0,1636,3,1,1,3,865,0,60,0,0,0,0,0,1,1,12.4490188241406,9.51051903575725,1,2,4,63,"0"
86,0,794,0,2057,3,1,1,1,180,0,0,0,0,322,0,0,70,19,12.4292161968444,9.35010231435134,0,1.5,2,223,"1"
149,0,742,0,1484,3,1,1,2,390,36,24,0,0,0,0,0,4,4,12.0668105781967,9.44057869576626,0,2.5,4,0,"1"
80,361,662,0,2274,5,2,0,2,480,0,0,0,0,0,0,0,50,50,11.9466540383513,9.35876037709446,0,2,5,443,"1"
51,0,279,0,1015,3,1,0,1,450,0,0,112,0,120,0,620,81,56,11.3850920934603,8.71931737550637,0,1,2,489,"0"
82,0,717,0,2002,4,2,0,3,871,0,0,0,0,0,0,0,58,57,11.8844890214027,8.74353163362697,0,2,2,284,"1"
30,76,318,0,1224,2,1,0,2,528,0,234,0,0,0,0,0,0,0,12.0652749169136,8.00636756765025,0,2.5,1,294,"1"
21,80,546,0,1092,3,1,0,1,286,0,0,0,0,0,0,0,37,37,11.2252433925184,7.60140233458373,0,1.5,2,0,"1"
50,0,430,0,480,1,1,0,1,308,0,0,0,0,0,0,0,57,56,10.4719498091105,9.10497985631836,1,0,2,50,"0"
103,0,422,0,2127,4,1,1,3,833,72,192,224,0,0,0,0,16,16,12.3800259526536,9.48227408745982,1,2.5,3,682,"1"
87,0,245,0,1414,3,1,1,2,601,0,51,0,0,190,0,0,50,6,12.0810761553555,9.30828344630615,1,1,2,939,"0"
70,105,114,0,1721,3,1,0,2,471,300,87,0,0,0,0,0,13,13,12.2110601870412,9.04334083128001,0.5,2.5,3,814,"1"
67,0,188,0,2200,4,2,0,0,0,0,70,0,0,0,0,0,108,5,11.8906767345109,9.07988994259212,2,3,3,1084,"1"
65,0,1288,0,1316,3,1,1,2,397,100,0,0,23,0,0,0,1,0,12.0434948907728,9.23376388691977,0,2,2,28,"0"
50,0,598,0,1617,2,1,1,2,533,0,69,0,0,0,0,0,15,14,12.170445467887,8.98869569678571,1,2,2,1006,"0"
79,157,0,0,1686,3,1,1,2,612,384,131,0,0,0,0,0,26,26,12.2428866186529,9.2340568985935,1,2,3,1686,"0"
93,340,1181,0,2374,4,1,1,3,656,104,100,0,0,0,0,0,4,3,12.5602444592508,9.39257859196439,0,2.5,5,0,"1"
73,0,1450,0,1466,3,1,0,3,610,100,18,0,0,0,0,0,2,2,12.2110601870412,9.09661160664784,0,2,3,16,"0"
70,0,121,0,925,2,1,0,1,429,0,0,0,0,0,0,0,44,44,11.6741936125664,9.11602969250494,0.5,1,2,804,"0"
84,302,1905,0,1905,3,1,1,3,788,0,191,0,0,0,0,0,1,1,12.6760762747759,9.3647767252806,0,2,4,0,"0"
63,210,1480,0,1500,3,1,0,2,570,192,36,0,0,0,0,0,5,5,12.1547793511426,9.04629085996968,0,2,2,20,"0"
313,0,160,0,2069,4,1,1,2,505,0,0,0,0,0,0,0,48,1,12.3966930051388,10.2273810069505,1,2,4,425,"0"
52,108,600,0,747,1,1,0,2,528,0,0,32,0,0,0,0,80,53,11.2885311317544,8.6699142784339,0,1,3,0,"0"
75,0,772,0,1971,3,1,1,2,689,0,48,0,0,0,0,0,4,4,12.4411447677097,9.17730051789798,0,2.5,4,341,"1"
73,0,927,0,1962,3,1,0,3,868,0,90,0,0,0,0,0,0,0,12.3875563514251,9.07795118393044,0,2.5,3,464,"1"
55,0,396,0,1728,4,2,0,2,574,40,0,0,0,0,0,0,30,30,11.9243726447559,9.44462166770085,0,2,2,1332,"0"
42,0,0,0,1440,4,2,0,0,0,321,0,0,0,0,0,0,30,30,11.9183905730784,8.95040315983296,2,2,2,1440,"0"
100,0,1632,0,1632,4,2,0,2,576,0,0,0,0,0,0,0,40,40,11.870599909242,10.1266311038503,0,2,2,0,"0"
98,0,0,120,1869,2,1,0,2,456,48,0,244,0,0,0,0,119,13,11.7352686961137,9.08477714900084,0,1,4,1088,"1"
70,128,102,0,1144,3,1,1,1,796,86,0,0,0,0,0,0,47,47,11.870599909242,9.00736702745136,1,1,2,1042,"0"
85,236,316,0,1629,3,1,1,3,808,0,252,0,0,0,0,0,5,4,12.5061772379805,9.58438361007601,1,2,5,1300,"0"
65,144,936,0,1776,3,1,1,2,474,144,96,0,0,0,0,0,4,4,12.16785143271,9.54724108821546,0,2.5,3,0,"1"
78,0,179,0,1381,3,1,1,2,676,0,0,0,0,0,0,0,38,4,12.1934938633233,9.14420056947164,1,1.5,1,982,"0"
60,0,317,0,864,3,1,0,2,720,194,0,0,0,0,0,0,57,5,11.7675676833438,8.88183630500415,1,1,1,547,"0"
60,0,187,0,965,3,1,0,1,300,421,0,0,0,0,0,0,41,41,11.6944133410156,8.96187901267768,1,1,2,641,"0"
60,0,108,0,768,2,1,0,1,396,192,0,0,0,0,0,0,37,6,11.8048485316793,8.88183630500415,0.5,1,2,660,"0"
35,250,0,0,980,4,0,0,0,0,0,0,0,0,0,0,0,31,31,11.7558716435806,9.14846496825809,1,2,0,945,"0"
82,423,495,0,1958,4,2,0,2,492,0,0,0,0,0,0,0,61,57,11.8844890214027,8.87290767425985,0,2,2,484,"1"
24,0,276,0,1229,2,1,1,2,462,150,0,0,0,0,0,0,29,29,11.7280368445872,7.17011954344963,0,1.5,2,285,"1"
70,0,640,0,1057,3,1,0,2,576,0,0,0,0,0,0,0,45,45,11.7905572015685,8.91193433616143,0,1,2,417,"0"
65,0,638,0,1337,3,1,0,2,531,0,39,0,0,0,0,0,4,4,12.1281111040605,9.04192172035122,1,2,2,699,"0"
24,0,92,0,1416,3,1,0,2,484,0,44,0,0,0,0,0,11,11,11.9511803959014,7.85243908535751,1,2.5,2,604,"1"
50,0,162,0,858,2,1,0,0,0,117,0,0,0,0,0,0,52,2,11.6656465519879,8.88280805492444,1,1,1,696,"0"
24,0,248,0,1548,3,1,1,2,440,48,0,0,0,0,0,0,31,31,11.9511803959014,7.74413662762799,1,2.5,3,556,"1"
122,0,1800,0,1800,2,1,0,2,702,288,136,0,0,0,0,0,2,2,12.3842188309136,9.38622458680613,0,2,4,0,"0"
80,44,193,0,1894,4,1,1,2,510,0,40,0,0,0,0,0,8,7,12.2779280826306,9.33397293242146,1,2.5,3,624,"1"
65,0,783,0,1484,3,1,1,2,393,0,72,0,0,0,0,0,2,0,12.0945822694968,9.23376388691977,0,2.5,4,0,"1"
130,0,300,0,1308,2,1,2,1,256,0,70,0,0,0,0,0,69,59,11.982929094216,9.16951837745593,1,1.5,4,428,"1"
50,0,600,0,968,2,1,0,0,0,0,0,0,0,0,0,0,99,59,10.5427063910705,8.68693596600333,0,1,3,0,"1"
75,105,75,0,1095,2,1,0,1,264,0,0,0,0,0,0,0,48,48,11.8493977015914,9.24782881638717,1,1,3,513,"0"
60,0,720,0,1192,4,1,0,0,0,0,0,0,0,0,0,0,57,56,11.8130300574206,9.28730141311231,0,1.5,1,0,"1"
36,106,197,0,1626,2,1,0,2,474,0,27,0,0,0,0,0,6,5,12.0610468734799,7.72665366484764,0,2,3,567,"1"
55,0,918,0,918,2,1,1,1,264,28,0,0,0,0,0,0,31,31,11.5079129231467,8.97360486714251,0,2,2,0,"0"
60,0,728,0,2019,3,1,0,2,532,509,135,0,0,0,0,0,99,16,12.0287386302473,9.34259595109665,0,1,4,0,"1"
51,0,440,0,869,2,1,0,0,0,0,0,0,0,0,0,0,83,48,11.3562716549249,8.68270762989381,0,1,1,0,"0"
68,0,342,0,894,3,1,0,2,400,0,0,0,0,0,0,0,53,53,11.6082356447746,9.15377002048779,0,1,1,552,"0"
80,0,470,0,1121,3,1,0,2,480,0,80,0,0,0,0,0,46,46,11.8422292121128,9.0843235313927,1,1,1,651,"0"
98,975,371,0,2612,4,1,1,3,676,250,0,0,0,0,0,0,11,10,12.7248664389453,9.40943710213184,1,2.5,3,854,"1"
